place_id,name,description,is_spending_on_ads,reviews,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJbURaldF2hlQRXHp0CA6wD6I,Mark's,,True,586,https://www.marks.com/en/store-details/bc/vancouver-grandview-369.html%3Futm_source%3Dgoogle%26utm_medium%3DGMB%26utm_campaign%3DGMB_Listing,Mark's (Owner),https://www.google.com/maps/contrib/113255780225782007211,https://lh5.googleusercontent.com/p/AF1QipNRisHXRSd9NIIOVWHzwTmdyrKHHB3vDbmRIn_R=w408-h544-k-no,Clothing store,"Clothing store, Fashion accessories store, Men's clothing store, Shoe store, Women's clothing store, Work clothes store",4,9 a.m.-9 p.m.,,(778) 327-4166,"Mark's, 2820 Bentall St, Vancouver, BC V5M 4H4","boots, work clothes, size, stock, deals, parking, rain, construction, safety shoes, winter",https://www.google.com/maps/place/Mark%27s/data=!4m7!3m6!1s0x548676d1955a446d:0xa20fb00e08747a5c!8m2!3d49.2596139!4d-123.0309903!16s%2Fg%2F12xq621dz!19sChIJbURaldF2hlQRXHp0CA6wD6I?authuser=0&hl=en&rclk=1
ChIJ9aKQA1h0hlQRhhoRkyTshRw,DUER,,True,393,https://duer.ca/,DUER (Owner),https://www.google.com/maps/contrib/109351762571454687757,https://lh5.googleusercontent.com/p/AF1QipP0onrdXjHpQKyEtHAymuqSZHPAbAwXW1DBXEbF=w408-h544-k-no,Clothing store,"Clothing store, Jeans shop",4.6,10 a.m.-6 p.m.,,(604) 336-1341,"DUER, 1757 W 4th Ave, Vancouver, BC V6J 1M2","product, comfortable, denim, sale, shorts, colour, wash, stretch, adventure, bike",https://www.google.com/maps/place/DUER/data=!4m7!3m6!1s0x548674580390a2f5:0x1c85ec2493111a86!8m2!3d49.2682065!4d-123.144657!16s%2Fg%2F1tjrpp1m!19sChIJ9aKQA1h0hlQRhhoRkyTshRw?authuser=0&hl=en&rclk=1
ChIJXbqyKyB2hlQR1ZnE-03CkS8,Winners & HomeSense,,False,807,http://www.homesense.ca/,Winners & HomeSense (Owner),https://www.google.com/maps/contrib/112322225978787277063,https://lh5.googleusercontent.com/p/AF1QipMshXAsOzDN9ymWuIT5HYgEClXI8-hMN7AI-rfo=w408-h306-k-no,Department store,"Department store, Children's clothing store, Clothing store, Fashion accessories store, Lingerie store, Luggage store, Men's clothing store, Shoe store, Sportswear store, Women's clothing store",4.1,9 a.m.-10 p.m.,,(604) 433-4685,"Winners & HomeSense, 5771 Marine Wy, Burnaby, BC V5J 0A6","deals, parking, cashier, dogs, furniture, selection, stock, metrotown, manager, brand",https://www.google.com/maps/place/Winners+%26+HomeSense/data=!4m7!3m6!1s0x548676202bb2ba5d:0x2f91c24dfbc499d5!8m2!3d49.1994064!4d-122.9758045!16s%2Fg%2F1q6j7v0tx!19sChIJXbqyKyB2hlQR1ZnE-03CkS8?authuser=0&hl=en&rclk=1
ChIJ2888Uxh2hlQRvaaK6SAwYQ4,Mark's,,False,627,https://www.marks.com/en/store-details/bc/south-burnaby-229.html%3Futm_source%3Dgoogle%26utm_medium%3DGMB%26utm_campaign%3DGMB_Listing,Mark's (Owner),https://www.google.com/maps/contrib/103484138094549200367,https://lh5.googleusercontent.com/p/AF1QipPFrw6BczfVuIiIz4s9kT4Y_U1vcdcKLgKG6LYs=w493-h240-k-no,Clothing store,"Clothing store, Fashion accessories store, Men's clothing store, Shoe store, Women's clothing store, Work clothes store",3.9,9 a.m.-9 p.m.,,(604) 434-9143,"Mark's, 7250 Market Crossing CRU 11B, Burnaby, BC V5J 0A2","sale, boots, size, work clothes, deals, steel toe, cashier, rain, credit, lady",https://www.google.com/maps/place/Mark%27s/data=!4m7!3m6!1s0x54867618533ccfdb:0xe613020e98aa6bd!8m2!3d49.1995277!4d-122.9813695!16s%2Fg%2F1ts3f9kv!19sChIJ2888Uxh2hlQRvaaK6SAwYQ4?authuser=0&hl=en&rclk=1
ChIJ3_AOy1hxhlQRk8KQ46b5qN8,Mark's,,False,420,https://www.marks.com/en/store-details/bc/kingsgate-134.html%3Futm_source%3Dgoogle%26utm_medium%3DGMB%26utm_campaign%3DGMB_Listing,Mark's (Owner),https://www.google.com/maps/contrib/105396767032613195088,https://lh5.googleusercontent.com/p/AF1QipMC7SnCHDwbWVD4KKbCD9AJQ7foz8n5w-P29wcP=w408-h306-k-no,Clothing store,"Clothing store, Fashion accessories store, Men's clothing store, Shoe store, Women's clothing store, Work clothes store",3.9,9:30 a.m.-6 p.m.,,(604) 872-8271,"Mark's, Kingsgate Mall, 370 E Broadway Unit 117, Vancouver, BC V5T 4G5","prices, boots, work wear, deals, products, brands, girl, mall, manager, credit",https://www.google.com/maps/place/Mark%27s/data=!4m7!3m6!1s0x54867158cb0ef0df:0xdfa8f9a6e390c293!8m2!3d49.2624971!4d-123.0970218!16s%2Fg%2F1vfp39yw!19sChIJ3_AOy1hxhlQRk8KQ46b5qN8?authuser=0&hl=en&rclk=1
ChIJ6b6zHFl0hlQRKjoH4EpsW64,Mark's,,False,392,https://www.marks.com/en/store-details/bc/vancouver-sw-marine-dr-379.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,Mark's (Owner),https://www.google.com/maps/contrib/115065856555209289063,https://lh5.googleusercontent.com/p/AF1QipNXBzQjGihCKbfYNa3r_otd_fAf3zT7metPpOfv=w408-h544-k-no,Clothing store,"Clothing store, Fashion accessories store, Men's clothing store, Shoe store, Women's clothing store, Work clothes store",3.8,9 a.m.-8 p.m.,,(778) 331-4334,"Mark's, 8129 Ontario St, Vancouver, BC V5X 0A7","sales, boots, products, work clothes, deals, waste, cashier, money, safety shoes, parking",https://www.google.com/maps/place/Mark%27s/data=!4m7!3m6!1s0x548674591cb3bee9:0xae5b6c4ae0073a2a!8m2!3d49.2112296!4d-123.1070609!16s%2Fg%2F11bbxl8nm4!19sChIJ6b6zHFl0hlQRKjoH4EpsW64?authuser=0&hl=en&rclk=1
ChIJl8cCkNJxhlQRX3H3rv-CJL8,Mark's,,False,317,https://www.marks.com/en/store-details/bc/north-vancouver-54.html%3Futm_source%3Dgoogle%26utm_medium%3DGMB%26utm_campaign%3DGMB_Listing,Mark's (Owner),https://www.google.com/maps/contrib/104069493320023077882,https://lh5.googleusercontent.com/p/AF1QipMVEN60DaOrEkxNGo2r0t0vHY_tLR6SBV5FF9Ec=w408-h306-k-no,Clothing store,"Clothing store, Fashion accessories store, Men's clothing store, Shoe store, Women's clothing store, Work clothes store",4.1,9 a.m.-9 p.m.,,(604) 984-9591,"Mark's, Marine Plaza, 1076 Marine Dr, North Vancouver, BC V7P 1S5","prices, boots, sale, work clothes, deals, choice, rain, christmas, winter, cash",https://www.google.com/maps/place/Mark%27s/data=!4m7!3m6!1s0x548671d29002c797:0xbf2482ffaef7715f!8m2!3d49.324322!4d-123.1035272!16s%2Fg%2F1vpps6k_!19sChIJl8cCkNJxhlQRX3H3rv-CJL8?authuser=0&hl=en&rclk=1
