place_id,name,description,is_spending_on_ads,reviews,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,1193,https://www.burgerking.ca/store-locator/store/restaurant_10313,Burger King (Owner),https://www.google.com/maps/contrib/105522029194471201488,https://lh5.googleusercontent.com/p/AF1QipP6oVJ2aju7qLAgB6U_twVOeusDyTaOLPLoZiQn=w408-h326-k-no,Restaurant,"Restaurant, Fast food restaurant",3,Open 24 hours,,(604) 247-2510,"Burger King, 8575 Sea Island Wy, Richmond, BC V6X 0A8","drive thru, whopper, fries, nuggets, chicken sandwich, ketchup, floor, window, onion rings, tray",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x548674dfbd5d71c7:0xdccfb8ae670e0c60!8m2!3d49.1912455!4d-123.1287038!16s%2Fg%2F1ptzk1p3n!19sChIJx3Fdvd90hlQRYAwOZ664z9w?authuser=0&hl=en&rclk=1
ChIJxabTsH9xhlQR7ld9BtRZiPw,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,909,https://www.burgerking.ca/store-locator/store/restaurant_10377,Burger King (Owner),https://www.google.com/maps/contrib/115136442237811519797,https://lh5.googleusercontent.com/p/AF1QipMG0XjSkskQVHHBYXSEiLb_przAnmsPvibzEQTT=w408-h725-k-no,Restaurant,"Restaurant, Fast food restaurant",3.5,Open 24 hours,,(604) 681-8895,"Burger King, 821 Granville St, Vancouver, BC V6Z 1K9","whopper, fries, clean, cashier, homeless people, chicken nuggets, wednesday, bun, coupon, name",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x5486717fb0d3a6c5:0xfc8859d4067d57ee!8m2!3d49.2812302!4d-123.120573!16s%2Fg%2F1q62l74zk!19sChIJxabTsH9xhlQR7ld9BtRZiPw?authuser=0&hl=en&rclk=1
ChIJd-pyYitxhlQRN45BuXD8nGA,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,739,https://www.burgerking.ca/store-locator/store/restaurant_14058,Burger King (Owner),https://www.google.com/maps/contrib/107702975083923561635,https://lh5.googleusercontent.com/p/AF1QipOWxdvvWFcg-VWcThnoKQyt3SdDDevBib4t_LSq=w426-h240-k-no,Restaurant,"Restaurant, Fast food restaurant",3.2,12 a.m.-11 p.m.,,(604) 681-5958,"Burger King, 612 W Pender St, Vancouver, BC V6B 1V8","whopper, fries, floor, door, cold, chicken nuggets, homeless, bun, sandwich, onion rings",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x5486712b6272ea77:0x609cfc70b9418e37!8m2!3d49.2840998!4d-123.1142924!16s%2Fg%2F11b6xr3yrt!19sChIJd-pyYitxhlQRN45BuXD8nGA?authuser=0&hl=en&rclk=1
ChIJlY0pSTNwhlQR9bErUzmmU8o,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,480,https://www.burgerking.ca/store-locator/store/restaurant_11837,Burger King (Owner),https://www.google.com/maps/contrib/108919326052698713185,https://lh5.googleusercontent.com/p/AF1QipN25NHG3vmj5R25RF_-Z_e513NX_0Y_nRK_t7Bs=w408-h306-k-no,Restaurant,"Restaurant, Fast food restaurant",3.8,7 a.m.-11 p.m.,,(604) 971-5100,"Burger King, 801 Marine Dr Unit 700, North Vancouver, BC V7P 3K6","whopper, clean, prices, fries, parking, nuggets, onion rings, pay, to go, app",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x5486703349298d95:0xca53a639532bb1f5!8m2!3d49.3207592!4d-123.0957207!16s%2Fg%2F1hc7fgz1d!19sChIJlY0pSTNwhlQR9bErUzmmU8o?authuser=0&hl=en&rclk=1
ChIJv8bY2lt2hlQR-ObcwOCNOPY,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,470,https://www.burgerking.ca/store-locator/store/restaurant_8377,Burger King (Owner),https://www.google.com/maps/contrib/103926212289329700334,https://lh5.googleusercontent.com/p/AF1QipMJ_QtqwLppGzVhQkzXXh5lZtIycPaT3uHChrSD=w493-h240-k-no,Restaurant,"Restaurant, Fast food restaurant",3.3,11 a.m.-9 p.m.,,(604) 433-5181,"Burger King, 4700 Kingsway Unit 1200e, Burnaby, BC V5H 4M1","whopper, food court, mall, patty, chicken nuggets, coupons, management, mustard, ketchup, franchise",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x5486765bdad8c6bf:0xf6388de0c0dce6f8!8m2!3d49.2258693!4d-122.9969334!16s%2Fg%2F1tgk0b26!19sChIJv8bY2lt2hlQR-ObcwOCNOPY?authuser=0&hl=en&rclk=1
ChIJu9EaKyZyhlQRzvgRatA4nf8,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,376,https://www.burgerking.ca/store-locator/store/restaurant_12727,Burger King (Owner),https://www.google.com/maps/contrib/110067106642228126484,https://lh5.googleusercontent.com/p/AF1QipOQ7Ux2Jg3q-lZjBAGCj42pQlJjnWxrUqz5OryZ=w408-h271-k-no,Restaurant,"Restaurant, Fast food restaurant",2.9,7:30 a.m.-11 p.m.,,(604) 620-0240,"Burger King, Denman Place Ma, 1030 Denman St, Vancouver, BC V6G 2M6","clean, fries, whopper, floor, cooking, nuggets, lettuce, health, girl, tables",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x548672262b1ad1bb:0xff9d38d06a11f8ce!8m2!3d49.2889009!4d-123.1389527!16s%2Fg%2F1hhh_9txz!19sChIJu9EaKyZyhlQRzvgRatA4nf8?authuser=0&hl=en&rclk=1
