place_id,name,description,is_spending_on_ads,reviews,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJoVLYC8t3hlQRSzN8bC5sYoA,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,596,https://www.burgerking.ca/store-locator/store/restaurant_13370,Burger King (Owner),https://www.google.com/maps/contrib/102697463201743830547,https://lh5.googleusercontent.com/p/AF1QipPosSOyK5D4PGXT1GG7uCUSKOWEYPbPVpOCD8BJ=w408-h544-k-no,Restaurant,"Restaurant, Fast food restaurant",3.3,8 a.m.-10 p.m.,,(604) 553-4849,"Burger King, 7155 Kingsway Cru 145, Burnaby, BC V5E 4N7","whopper, fries, nuggets, chicken sandwich, cashier, bun, milkshakes, ketchup, wednesday, coupons",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x548677cb0bd852a1:0x80626c2e6c7c334b!8m2!3d49.2186422!4d-122.9551314!16s%2Fg%2F1q5bxmvfc!19sChIJoVLYC8t3hlQRSzN8bC5sYoA?authuser=0&hl=en&rclk=1
ChIJv8bY2lt2hlQR-ObcwOCNOPY,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",False,471,https://www.burgerking.ca/store-locator/store/restaurant_8377,Burger King (Owner),https://www.google.com/maps/contrib/103926212289329700334,https://lh5.googleusercontent.com/p/AF1QipMJ_QtqwLppGzVhQkzXXh5lZtIycPaT3uHChrSD=w493-h240-k-no,Restaurant,"Restaurant, Fast food restaurant",3.3,11 a.m.-9 p.m.,,(604) 433-5181,"Burger King, 4700 Kingsway Unit 1200e, Burnaby, BC V5H 4M1","whopper, food court, mall, patty, chicken nuggets, coupons, attitude, mustard, ketchup, franchise",https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x5486765bdad8c6bf:0xf6388de0c0dce6f8!8m2!3d49.2258693!4d-122.9969334!16s%2Fg%2F1tgk0b26!19sChIJv8bY2lt2hlQR-ObcwOCNOPY?authuser=0&hl=en&rclk=1
