place_id,name,description,is_spending_on_ads,reviews,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJb10iG9UKhlQROqz7XwYZLc4,McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.",False,2144,https://www.mcdonalds.com/ca/en-ca/restaurant-locator.html%3Fy_source%3D1_MTQ1MTk5OTktNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,McDonald's (Owner),https://www.google.com/maps/contrib/112595351070787961717,https://lh5.googleusercontent.com/p/AF1QipMjLI6tUNMmQaxS0rXfeQ0z-qX1xC4X79x5TlqU=w408-h305-k-no,Fast food restaurant,"Fast food restaurant, American restaurant, Breakfast restaurant, Cafe, Hamburger restaurant, Restaurant",3.6,5 a.m.-12 a.m.,,(604) 370-1780,"McDonald's, 8191 Alderbridge Way, Richmond, BC V6X 3A9","drive thru, clean, morning, attitude, big mac, mcmuffin, chicken nuggets, ketchup, kiosk, parking ticket",https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x54860ad51b225d6f:0xce2d19065ffbac3a!8m2!3d49.17759!4d-123.1335939!16s%2Fg%2F1hc4tdjky!19sChIJb10iG9UKhlQROqz7XwYZLc4?authuser=0&hl=en&rclk=1
ChIJnzROuzt1hlQRvdTyP9WCqn0,McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.",False,389,https://www.mcdonalds.com/ca/en-ca/restaurant-locator.html%3Fy_source%3D1_MTQ1MjAwMDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,McDonald's (Owner),https://www.google.com/maps/contrib/106614815623285000707,https://lh5.googleusercontent.com/p/AF1QipMxMZmFxiBZZ5mc5-sKoui9Re9BNVOq9Wv_TpB3=w408-h306-k-no,Fast food restaurant,"Fast food restaurant, American restaurant, Breakfast restaurant, Cafe, Hamburger restaurant, Restaurant",3.4,7 a.m.-11 p.m.,,(604) 370-2670,"McDonald's, 9251 Alderbridge Way, Richmond, BC V6X 0N1","coffee, manager, kids, nuggets, understaffed, sugar, happy meal, morning, fair, convenience",https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x5486753bbb4e349f:0x7daa82d53ff2d4bd!8m2!3d49.1775538!4d-123.1201628!16s%2Fg%2F11f_0t6r36!19sChIJnzROuzt1hlQRvdTyP9WCqn0?authuser=0&hl=en&rclk=1
